Year,Month,Period,Age Group,Sex,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Total Deaths,State
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,18,Mississippi
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,71,Missouri
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,29,Missouri
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,0,Montana
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Montana
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,11,Nebraska
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Nebraska
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,38,Nevada
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,14,Nevada
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,0,New Hampshire
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,New Hampshire
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,54,New Jersey
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,24,New Jersey
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,43,New Mexico
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,20,New Mexico
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,66,New York
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,26,New York
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,55,New York City
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,21,New York City
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,115,North Carolina
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,54,North Carolina
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,11,North Dakota
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,North Dakota
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,109,Ohio
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,58,Ohio
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,48,Oklahoma
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,23,Oklahoma
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,38,Oregon
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,14,Oregon
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,134,Pennsylvania
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,45,Pennsylvania
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,12,Rhode Island
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Rhode Island
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,81,South Carolina
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,35,South Carolina
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,0,South Dakota
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,South Dakota
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,107,Tennessee
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,45,Tennessee
2022,2,2/1/2022,18-29 years,Male,18,13,10,0,21,353,Texas
2022,2,2/1/2022,18-29 years,Female,13,0,0,0,17,138,Texas
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,35,Utah
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,13,Utah
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,0,Vermont
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Vermont
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,97,Virginia
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,33,Virginia
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,76,Washington
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,35,Washington
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,18,West Virginia
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,West Virginia
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,50,Wisconsin
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,21,Wisconsin
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,0,Wyoming
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Wyoming
2022,2,2/1/2022,18-29 years,Male,0,0,0,0,0,37,Puerto Rico
2022,2,2/1/2022,18-29 years,Female,0,0,0,0,0,0,Puerto Rico
2022,2,2/1/2022,30-39 years,Male,413,290,193,8,514,"5,086",United States
2022,2,2/1/2022,30-39 years,Female,302,217,146,3,376,"2,506",United States
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,92,Alabama
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,47,Alabama
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,17,Alaska
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,10,Alaska
2022,2,2/1/2022,30-39 years,Male,10,0,0,0,12,134,Arizona
2022,2,2/1/2022,30-39 years,Female,13,12,10,0,15,60,Arizona
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,47,Arkansas
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,33,Arkansas
2022,2,2/1/2022,30-39 years,Male,51,39,25,0,65,577,California
2022,2,2/1/2022,30-39 years,Female,34,30,18,0,46,232,California
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,99,Colorado
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,47,Colorado
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,50,Connecticut
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,29,Connecticut
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,18,Delaware
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Delaware
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,18,District of Columbia
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,11,District of Columbia
2022,2,2/1/2022,30-39 years,Male,30,25,14,0,41,342,Florida
2022,2,2/1/2022,30-39 years,Female,23,19,14,0,28,173,Florida
2022,2,2/1/2022,30-39 years,Male,15,11,0,0,18,178,Georgia
2022,2,2/1/2022,30-39 years,Female,10,0,0,0,12,98,Georgia
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,12,Hawaii
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Hawaii
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,16,Idaho
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,11,Idaho
2022,2,2/1/2022,30-39 years,Male,14,10,0,0,17,156,Illinois
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,64,Illinois
2022,2,2/1/2022,30-39 years,Male,11,0,0,0,12,112,Indiana
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,50,Indiana
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,30,Iowa
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,21,Iowa
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,45,Kansas
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,23,Kansas
2022,2,2/1/2022,30-39 years,Male,10,0,0,0,11,113,Kentucky
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,58,Kentucky
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,104,Louisiana
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,50,Louisiana
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,22,Maine
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,12,Maine
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,10,84,Maryland
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,47,Maryland
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,77,Massachusetts
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,51,Massachusetts
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,123,Michigan
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,12,70,Michigan
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,78,Minnesota
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,34,Minnesota
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,56,Mississippi
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,22,Mississippi
2022,2,2/1/2022,30-39 years,Male,12,0,0,0,12,102,Missouri
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,53,Missouri
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,20,Montana
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Montana
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,21,Nebraska
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,10,Nebraska
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,56,Nevada
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,24,Nevada
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,15,New Hampshire
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,10,New Hampshire
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,73,New Jersey
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,61,New Jersey
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,11,68,New Mexico
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,11,33,New Mexico
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,136,New York
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,57,New York
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,100,New York City
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,47,New York City
2022,2,2/1/2022,30-39 years,Male,14,11,0,0,20,211,North Carolina
2022,2,2/1/2022,30-39 years,Female,12,0,0,0,13,100,North Carolina
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,14,North Dakota
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,North Dakota
2022,2,2/1/2022,30-39 years,Male,11,0,0,0,12,187,Ohio
2022,2,2/1/2022,30-39 years,Female,11,11,0,0,14,108,Ohio
2022,2,2/1/2022,30-39 years,Male,14,13,0,0,18,64,Oklahoma
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,36,Oklahoma
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,69,Oregon
2022,2,2/1/2022,30-39 years,Female,10,0,0,0,10,28,Oregon
2022,2,2/1/2022,30-39 years,Male,11,11,0,0,15,195,Pennsylvania
2022,2,2/1/2022,30-39 years,Female,11,0,0,0,13,88,Pennsylvania
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,16,Rhode Island
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Rhode Island
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,11,105,South Carolina
2022,2,2/1/2022,30-39 years,Female,10,0,0,0,12,74,South Carolina
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,14,South Dakota
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,South Dakota
2022,2,2/1/2022,30-39 years,Male,11,0,0,0,13,146,Tennessee
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,12,81,Tennessee
2022,2,2/1/2022,30-39 years,Male,56,41,28,0,69,462,Texas
2022,2,2/1/2022,30-39 years,Female,26,19,11,0,34,196,Texas
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,31,Utah
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,20,Utah
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,0,Vermont
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Vermont
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,10,138,Virginia
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,61,Virginia
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,97,Washington
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,52,Washington
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,52,West Virginia
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,25,West Virginia
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,78,Wisconsin
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,35,Wisconsin
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,10,Wyoming
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Wyoming
2022,2,2/1/2022,30-39 years,Male,0,0,0,0,0,44,Puerto Rico
2022,2,2/1/2022,30-39 years,Female,0,0,0,0,0,0,Puerto Rico
2022,2,2/1/2022,40-49 years,Male,911,672,447,5,"1,137","7,102",United States
2022,2,2/1/2022,40-49 years,Female,649,492,342,3,799,"4,091",United States
2022,2,2/1/2022,40-49 years,Male,17,11,0,0,23,150,Alabama
2022,2,2/1/2022,40-49 years,Female,19,0,0,0,21,89,Alabama
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,12,Alaska
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,12,Alaska
2022,2,2/1/2022,40-49 years,Male,27,23,16,0,34,179,Arizona
2022,2,2/1/2022,40-49 years,Female,22,14,10,0,26,106,Arizona
2022,2,2/1/2022,40-49 years,Male,13,0,0,0,14,88,Arkansas
2022,2,2/1/2022,40-49 years,Female,11,0,0,0,14,69,Arkansas
2022,2,2/1/2022,40-49 years,Male,120,90,69,0,141,741,California
2022,2,2/1/2022,40-49 years,Female,70,59,39,0,90,368,California
2022,2,2/1/2022,40-49 years,Male,15,12,0,0,19,107,Colorado
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,57,Colorado
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,63,Connecticut
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,37,Connecticut
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,25,Delaware
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,13,Delaware
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,18,District of Columbia
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,13,District of Columbia
2022,2,2/1/2022,40-49 years,Male,43,45,29,0,59,458,Florida
2022,2,2/1/2022,40-49 years,Female,37,31,19,0,49,295,Florida
2022,2,2/1/2022,40-49 years,Male,40,26,18,0,48,293,Georgia
2022,2,2/1/2022,40-49 years,Female,21,21,14,0,28,172,Georgia
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,27,Hawaii
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,16,Hawaii
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,19,Idaho
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,19,Idaho
2022,2,2/1/2022,40-49 years,Male,34,18,15,0,37,275,Illinois
2022,2,2/1/2022,40-49 years,Female,24,17,10,0,31,140,Illinois
2022,2,2/1/2022,40-49 years,Male,27,21,15,0,33,187,Indiana
2022,2,2/1/2022,40-49 years,Female,14,11,0,0,19,110,Indiana
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,57,Iowa
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,36,Iowa
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,40,Kansas
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,40,Kansas
2022,2,2/1/2022,40-49 years,Male,19,15,0,0,26,133,Kentucky
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,11,82,Kentucky
2022,2,2/1/2022,40-49 years,Male,14,0,0,0,15,149,Louisiana
2022,2,2/1/2022,40-49 years,Female,12,0,0,0,14,85,Louisiana
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,32,Maine
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,21,Maine
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,12,113,Maryland
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,13,61,Maryland
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,12,109,Massachusetts
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,50,Massachusetts
2022,2,2/1/2022,40-49 years,Male,27,20,14,0,33,212,Michigan
2022,2,2/1/2022,40-49 years,Female,10,0,0,0,13,126,Michigan
2022,2,2/1/2022,40-49 years,Male,10,0,0,0,12,82,Minnesota
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,55,Minnesota
2022,2,2/1/2022,40-49 years,Male,12,0,0,0,15,89,Mississippi
2022,2,2/1/2022,40-49 years,Female,11,0,0,0,13,65,Mississippi
2022,2,2/1/2022,40-49 years,Male,10,11,0,0,14,120,Missouri
2022,2,2/1/2022,40-49 years,Female,17,14,11,0,20,87,Missouri
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,28,Montana
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,12,Montana
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,42,Nebraska
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,20,Nebraska
2022,2,2/1/2022,40-49 years,Male,13,13,10,0,16,88,Nevada
2022,2,2/1/2022,40-49 years,Female,13,13,12,0,14,46,Nevada
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,18,New Hampshire
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,16,New Hampshire
2022,2,2/1/2022,40-49 years,Male,19,12,0,0,22,169,New Jersey
2022,2,2/1/2022,40-49 years,Female,12,0,0,0,14,90,New Jersey
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,12,61,New Mexico
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,39,New Mexico
2022,2,2/1/2022,40-49 years,Male,19,14,0,0,25,184,New York
2022,2,2/1/2022,40-49 years,Female,10,10,0,0,14,79,New York
2022,2,2/1/2022,40-49 years,Male,13,0,0,0,18,157,New York City
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,67,New York City
2022,2,2/1/2022,40-49 years,Male,32,20,14,0,38,234,North Carolina
2022,2,2/1/2022,40-49 years,Female,29,19,15,0,33,157,North Carolina
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,16,North Dakota
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,0,North Dakota
2022,2,2/1/2022,40-49 years,Male,28,19,12,0,35,268,Ohio
2022,2,2/1/2022,40-49 years,Female,24,20,14,0,30,161,Ohio
2022,2,2/1/2022,40-49 years,Male,21,17,12,0,26,113,Oklahoma
2022,2,2/1/2022,40-49 years,Female,19,14,0,0,24,68,Oklahoma
2022,2,2/1/2022,40-49 years,Male,14,0,0,0,17,103,Oregon
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,36,Oregon
2022,2,2/1/2022,40-49 years,Male,34,22,16,0,40,241,Pennsylvania
2022,2,2/1/2022,40-49 years,Female,25,17,14,0,28,149,Pennsylvania
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,19,Rhode Island
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,0,Rhode Island
2022,2,2/1/2022,40-49 years,Male,14,0,0,0,20,138,South Carolina
2022,2,2/1/2022,40-49 years,Female,15,12,0,0,18,83,South Carolina
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,28,South Dakota
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,13,South Dakota
2022,2,2/1/2022,40-49 years,Male,27,23,12,0,38,262,Tennessee
2022,2,2/1/2022,40-49 years,Female,18,0,0,0,20,132,Tennessee
2022,2,2/1/2022,40-49 years,Male,107,84,58,0,133,610,Texas
2022,2,2/1/2022,40-49 years,Female,81,62,48,0,95,374,Texas
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,11,50,Utah
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,38,Utah
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,0,Vermont
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,10,Vermont
2022,2,2/1/2022,40-49 years,Male,17,10,0,0,20,167,Virginia
2022,2,2/1/2022,40-49 years,Female,15,0,0,0,17,90,Virginia
2022,2,2/1/2022,40-49 years,Male,13,15,0,0,19,129,Washington
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,73,Washington
2022,2,2/1/2022,40-49 years,Male,0,10,0,0,16,78,West Virginia
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,11,37,West Virginia
2022,2,2/1/2022,40-49 years,Male,10,0,0,0,11,102,Wisconsin
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,55,Wisconsin
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,11,Wyoming
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,0,Wyoming
2022,2,2/1/2022,40-49 years,Male,0,0,0,0,0,66,Puerto Rico
2022,2,2/1/2022,40-49 years,Female,0,0,0,0,0,27,Puerto Rico
2022,2,2/1/2022,50-64 years,Male,"5,194","3,994","2,891",22,"6,310","28,847",United States
2022,2,2/1/2022,50-64 years,Female,"3,553","2,759","1,961",24,"4,367","18,184",United States
2022,2,2/1/2022,50-64 years,Male,144,63,43,0,164,651,Alabama
2022,2,2/1/2022,50-64 years,Female,104,55,39,0,120,432,Alabama
2022,2,2/1/2022,50-64 years,Male,12,12,0,0,15,58,Alaska
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,0,27,Alaska
2022,2,2/1/2022,50-64 years,Male,131,99,74,0,156,631,Arizona
2022,2,2/1/2022,50-64 years,Female,85,65,47,0,105,395,Arizona
2022,2,2/1/2022,50-64 years,Male,79,63,51,0,91,385,Arkansas
2022,2,2/1/2022,50-64 years,Female,59,39,28,0,71,252,Arkansas
2022,2,2/1/2022,50-64 years,Male,600,468,360,0,711,"2,950",California
2022,2,2/1/2022,50-64 years,Female,334,307,223,0,419,"1,564",California
2022,2,2/1/2022,50-64 years,Male,67,60,36,0,91,392,Colorado
2022,2,2/1/2022,50-64 years,Female,38,32,25,0,45,230,Colorado
2022,2,2/1/2022,50-64 years,Male,50,38,28,0,60,255,Connecticut
2022,2,2/1/2022,50-64 years,Female,27,16,10,0,33,159,Connecticut
2022,2,2/1/2022,50-64 years,Male,14,18,13,0,19,99,Delaware
2022,2,2/1/2022,50-64 years,Female,11,0,0,0,14,79,Delaware
2022,2,2/1/2022,50-64 years,Male,11,0,0,0,13,72,District of Columbia
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,0,41,District of Columbia
2022,2,2/1/2022,50-64 years,Male,308,291,203,0,397,"2,026",Florida
2022,2,2/1/2022,50-64 years,Female,186,178,116,0,248,"1,233",Florida
2022,2,2/1/2022,50-64 years,Male,185,128,96,0,218,"1,002",Georgia
2022,2,2/1/2022,50-64 years,Female,139,97,70,0,166,699,Georgia
2022,2,2/1/2022,50-64 years,Male,20,16,14,0,22,108,Hawaii
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,0,73,Hawaii
2022,2,2/1/2022,50-64 years,Male,27,19,15,0,31,137,Idaho
2022,2,2/1/2022,50-64 years,Female,15,14,0,0,20,87,Idaho
2022,2,2/1/2022,50-64 years,Male,137,115,86,0,166,976,Illinois
2022,2,2/1/2022,50-64 years,Female,84,72,46,0,111,603,Illinois
2022,2,2/1/2022,50-64 years,Male,120,78,58,0,140,691,Indiana
2022,2,2/1/2022,50-64 years,Female,85,66,47,0,104,426,Indiana
2022,2,2/1/2022,50-64 years,Male,46,33,24,0,55,266,Iowa
2022,2,2/1/2022,50-64 years,Female,27,23,16,0,35,156,Iowa
2022,2,2/1/2022,50-64 years,Male,50,35,20,0,65,238,Kansas
2022,2,2/1/2022,50-64 years,Female,35,22,17,0,40,160,Kansas
2022,2,2/1/2022,50-64 years,Male,128,99,69,0,158,618,Kentucky
2022,2,2/1/2022,50-64 years,Female,99,78,60,0,117,386,Kentucky
2022,2,2/1/2022,50-64 years,Male,69,52,41,0,80,512,Louisiana
2022,2,2/1/2022,50-64 years,Female,75,47,34,0,89,369,Louisiana
2022,2,2/1/2022,50-64 years,Male,20,10,0,0,27,139,Maine
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,11,67,Maine
2022,2,2/1/2022,50-64 years,Male,48,42,21,0,69,427,Maryland
2022,2,2/1/2022,50-64 years,Female,51,39,24,0,67,315,Maryland
2022,2,2/1/2022,50-64 years,Male,53,46,30,0,70,468,Massachusetts
2022,2,2/1/2022,50-64 years,Female,42,31,22,0,51,311,Massachusetts
2022,2,2/1/2022,50-64 years,Male,116,93,60,0,149,902,Michigan
2022,2,2/1/2022,50-64 years,Female,89,68,47,0,111,590,Michigan
2022,2,2/1/2022,50-64 years,Male,69,44,27,0,87,384,Minnesota
2022,2,2/1/2022,50-64 years,Female,34,30,17,0,48,213,Minnesota
2022,2,2/1/2022,50-64 years,Male,70,69,39,0,100,388,Mississippi
2022,2,2/1/2022,50-64 years,Female,68,57,38,0,87,281,Mississippi
2022,2,2/1/2022,50-64 years,Male,149,106,84,0,171,733,Missouri
2022,2,2/1/2022,50-64 years,Female,79,53,38,0,95,440,Missouri
2022,2,2/1/2022,50-64 years,Male,16,11,0,0,18,99,Montana
2022,2,2/1/2022,50-64 years,Female,10,0,0,0,14,46,Montana
2022,2,2/1/2022,50-64 years,Male,29,23,18,0,34,147,Nebraska
2022,2,2/1/2022,50-64 years,Female,18,13,0,0,24,102,Nebraska
2022,2,2/1/2022,50-64 years,Male,60,55,43,0,72,326,Nevada
2022,2,2/1/2022,50-64 years,Female,48,47,34,0,61,175,Nevada
2022,2,2/1/2022,50-64 years,Male,15,12,0,0,19,115,New Hampshire
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,11,75,New Hampshire
2022,2,2/1/2022,50-64 years,Male,98,71,47,0,122,625,New Jersey
2022,2,2/1/2022,50-64 years,Female,57,42,31,0,68,412,New Jersey
2022,2,2/1/2022,50-64 years,Male,56,46,35,0,67,233,New Mexico
2022,2,2/1/2022,50-64 years,Female,38,30,24,0,44,149,New Mexico
2022,2,2/1/2022,50-64 years,Male,113,111,64,0,160,831,New York
2022,2,2/1/2022,50-64 years,Female,78,64,29,0,113,515,New York
2022,2,2/1/2022,50-64 years,Male,58,42,20,0,80,478,New York City
2022,2,2/1/2022,50-64 years,Female,45,33,16,0,62,352,New York City
2022,2,2/1/2022,50-64 years,Male,229,160,131,0,258,"1,051",North Carolina
2022,2,2/1/2022,50-64 years,Female,166,141,111,0,197,648,North Carolina
2022,2,2/1/2022,50-64 years,Male,14,11,0,0,16,68,North Dakota
2022,2,2/1/2022,50-64 years,Female,0,0,0,0,0,34,North Dakota
2022,2,2/1/2022,50-64 years,Male,189,158,112,0,235,"1,178",Ohio
2022,2,2/1/2022,50-64 years,Female,139,104,77,0,167,741,Ohio
2022,2,2/1/2022,50-64 years,Male,141,106,83,0,167,459,Oklahoma
2022,2,2/1/2022,50-64 years,Female,94,72,47,0,119,327,Oklahoma
2022,2,2/1/2022,50-64 years,Male,59,37,31,0,65,347,Oregon
2022,2,2/1/2022,50-64 years,Female,30,27,19,0,38,216,Oregon
2022,2,2/1/2022,50-64 years,Male,164,118,80,0,202,"1,126",Pennsylvania
2022,2,2/1/2022,50-64 years,Female,135,83,61,0,158,739,Pennsylvania
2022,2,2/1/2022,50-64 years,Male,10,0,0,0,13,96,Rhode Island
2022,2,2/1/2022,50-64 years,Female,10,0,0,0,10,44,Rhode Island
2022,2,2/1/2022,50-64 years,Male,112,65,49,0,130,557,South Carolina
2022,2,2/1/2022,50-64 years,Female,95,82,61,0,117,390,South Carolina
2022,2,2/1/2022,50-64 years,Male,17,14,0,0,23,85,South Dakota
